country_id,factor_id,year,reference_period,geography_version,public_geography_type,public_geography_id,municipality,refnis_label_french,refnis_label_dutch,refnis_label_german,population,area_km2,value,unit,source_name,provenance_ref,comparability_status
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52075,Les Bons Villers,Les Bons Villers,Les Bons Villers,Les Bons Villers,9705,42.967425,225.8688,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53014,Boussu,Boussu,Boussu,Boussu,20401,20.076038,1016.1866,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53020,Dour,Dour,Dour,Dour,16559,33.619755,492.5378,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53028,Frameries,Frameries,Frameries,Frameries,21630,26.09137,829.0097,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53039,Hensies,Hensies,Hensies,Hensies,6776,26.412478,256.5454,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53044,Jurbise,Jurbise,Jurbeke,Jurbise,10912,58.176483,187.5672,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53046,Lens,Lens,Lens,Lens,4677,49.825619,93.8674,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53053,Mons,Mons,Bergen,Mons,97120,147.558653,658.179,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53065,Quaregnon,Quaregnon,Quaregnon,Quaregnon,19022,11.209192,1697.0001,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53068,Quiévrain,Quiévrain,Quiévrain,Quiévrain,6861,21.481914,319.3849,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53070,Saint-Ghislain,Saint-Ghislain,Saint-Ghislain,Saint-Ghislain,23756,70.584906,336.5592,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53082,Colfontaine,Colfontaine,Colfontaine,Colfontaine,20813,13.745634,1514.1535,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53083,Honnelles,Honnelles,Honnelles,Honnelles,5104,44.270946,115.2901,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,53084,Quévy,Quévy,Quévy,Quévy,8194,65.383725,125.3217,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,55004,Braine-le-Comte,Braine-le-Comte,'s Gravenbrakel,Braine-le-Comte,23604,84.866127,278.1322,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,55035,Le Roeulx,Roeulx,Roeulx,Roeulx,8709,43.412282,200.6114,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,55040,Soignies,Soignies,Zinnik,Soignies,29249,111.267743,262.8704,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,55050,Ecaussinnes,Ecaussinnes,Ecaussinnes,Ecaussinnes,11622,34.860505,333.3859,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,55085,Seneffe,Seneffe,Seneffe,Seneffe,11631,63.769572,182.3911,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,55086,Manage,Manage,Manage,Manage,24202,19.430586,1245.562,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56001,Anderlues,Anderlues,Anderlues,Anderlues,12955,17.195775,753.3827,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56005,Beaumont,Beaumont,Beaumont,Beaumont,7096,93.476826,75.9119,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56016,Chimay,Chimay,Chimay,Chimay,9673,198.597728,48.7065,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56022,Erquelinnes,Erquelinnes,Erquelinnes,Erquelinnes,9983,44.543359,224.1187,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56029,Froidchapelle,Froid-chapelle,Froid-chapelle,Froid-chapelle,4067,86.543319,46.9938,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56044,Lobbes,Lobbes,Lobbes,Lobbes,5958,32.229609,184.8611,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56049,Merbes-le-Château,Merbes-le-Château,Merbes-le-Château,Merbes-le-Château,4137,30.531469,135.4995,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56051,Momignies,Momignies,Momignies,Momignies,5213,86.009144,60.6098,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56078,Thuin,Thuin,Thuin,Thuin,14864,76.655021,193.9077,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56086,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,13838,45.705328,302.7656,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,56088,Sivry-Rance,Sivry-Rance,Sivry-Rance,Sivry-Rance,4862,73.555452,66.0998,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57003,Antoing,Antoing,Antoing,Antoing,7538,31.330845,240.5936,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57018,Celles,Celles (Tournai),Celles (Doornik),Celles (Tournai),5775,67.485931,85.5734,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57027,Estaimpuis,Estaimpuis,Estaimpuis,Estaimpuis,10878,32.081806,339.0707,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57062,Pecq,Pecq,Pecq,Pecq,5899,33.148344,177.9576,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57064,Péruwelz,Péruwelz,Péruwelz,Péruwelz,17350,61.001665,284.4185,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57072,Rumes,Rumes,Rumes,Rumes,5345,24.013767,222.5807,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57081,Tournai,Tournai,Doornik,Tournai,68991,215.341913,320.3789,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57093,Brunehaut,Brunehaut,Brunehaut,Brunehaut,8129,46.545224,174.6473,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57094,Leuze-en-Hainaut,Leuze-en-Hainaut,Leuze-en-Hainaut,Leuze-en-Hainaut,14200,74.462223,190.7007,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57095,Mont-de-l’Enclus,Mont-de-l'Enclus,Mont-de-l'Enclus,Mont-de-l'Enclus,3838,27.157343,141.3246,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57096,Mouscron,Mouscron,Moeskroen,Mouscron,60304,40.623395,1484.4648,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,57097,Comines-Warneton,Comines-Warneton,Komen-Waasten,Comines-Warneton,18337,61.338758,298.9464,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,58001,La Louvière,La Louvière,La Louvière,La Louvière,81674,64.557282,1265.14,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,58002,Binche,Binche,Binche,Binche,33784,61.22187,551.8289,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,58003,Estinnes,Estinnes,Estinnes,Estinnes,7947,73.293106,108.4277,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,58004,Morlanwelz,Morlanwelz,Morlanwelz,Morlanwelz,19113,20.377431,937.9494,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61003,Amay,Amay,Amay,Amay,14494,27.66271,523.9544,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61010,Burdinne,Burdinne,Burdinne,Burdinne,3334,32.616054,102.2196,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61012,Clavier,Clavier,Clavier,Clavier,4989,79.500796,62.7541,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61019,Ferrières,Ferrières,Ferrières,Ferrières,5156,57.063218,90.3559,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61024,Hamoir,Hamoir,Hamoir,Hamoir,3776,27.753198,136.0564,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61028,Héron,Héron,Héron,Héron,5599,38.409931,145.7696,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61031,Huy,Huy,Hoei,Huy,21850,47.636286,458.684,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61039,Marchin,Marchin,Marchin,Marchin,5636,30.155248,186.8995,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61041,Modave,Modave,Modave,Modave,4169,40.42105,103.1393,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61043,Nandrin,Nandrin,Nandrin,Nandrin,5755,36.128678,159.2917,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61048,Ouffet,Ouffet,Ouffet,Ouffet,2822,40.238438,70.1319,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61063,Verlaine,Verlaine,Verlaine,Verlaine,4414,24.397356,180.9212,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61068,Villers-Le-Bouillet,Villers-Le-Bouillet,Villers-Le-Bouillet,Villers-Le-Bouillet,6869,32.863747,209.0145,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61072,Wanze,Wanze,Wanze,Wanze,14005,44.035194,318.0411,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61079,Anthisnes,Anthisnes,Anthisnes,Anthisnes,4204,37.316818,112.657,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61080,Engis,Engis,Engis,Engis,6391,27.744354,230.3532,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,61081,Tinlot,Tinlot,Tinlot,Tinlot,2782,37.258073,74.6684,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62003,Ans,Ans,Ans,Ans,29110,23.346246,1246.8814,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62006,Awans,Awans,Awans,Awans,9373,27.215088,344.4045,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62009,Aywaille,Aywaille,Aywaille,Aywaille,12969,79.917787,162.2793,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62011,Bassenge,Bassenge,Bitsingen,Bassenge,9053,38.206186,236.9512,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62015,Beyne-Heusay,Beyne-Heusay,Beyne-Heusay,Beyne-Heusay,11977,7.285221,1644.0133,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62022,Chaudfontaine,Chaudfontaine,Chaudfontaine,Chaudfontaine,20523,25.457364,806.1714,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62026,Comblain-au-Pont,Comblain-au-Pont,Comblain-au-Pont,Comblain-au-Pont,5366,22.631988,237.098,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62027,Dalhem,Dalhem,Dalhem,Dalhem,7711,36.10891,213.5484,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62032,Esneux,Esneux,Esneux,Esneux,12794,34.131818,374.8409,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62038,Fléron,Fléron,Fléron,Fléron,16374,13.683741,1196.6026,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62051,Herstal,Herstal,Herstal,Herstal,40834,23.358457,1748.1463,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62060,Juprelle,Juprelle,Juprelle,Juprelle,9906,35.474467,279.2431,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62063,Liège,Liège,Luik,Lüttich,197323,68.650173,2874.3263,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62079,Oupeye,Oupeye,Oupeye,Oupeye,25846,36.089777,716.1585,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62093,Saint-Nicolas,Saint-Nicolas (Liège),Saint-Nicolas (Luik),Saint-Nicolas (Lüttich),24517,6.905785,3550.2119,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62096,Seraing,Seraing,Seraing,Seraing,64609,35.245921,1833.0916,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62099,Soumagne,Soumagne,Soumagne,Soumagne,17265,27.192941,634.9074,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62100,Sprimont,Sprimont,Sprimont,Sprimont,15171,74.461242,203.7436,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62108,Visé,Visé,Wezet,Visé,18110,27.727916,653.1324,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62118,Grâce-Hollogne,Grâce-Hollogne,Grâce-Hollogne,Grâce-Hollogne,23416,34.17222,685.235,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62119,Blegny,Blegny,Blegny,Blegny,13579,26.078509,520.6969,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62120,Flémalle,Flémalle,Flémalle,Flémalle,27045,36.567684,739.5874,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62121,Neupré,Neupré,Neupré,Neupré,9952,31.743629,313.5117,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,62122,Trooz,Trooz,Trooz,Trooz,8200,24.25836,338.0278,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63001,Amblève,Amblève,Amel,Amel,5608,125.883198,44.5492,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63003,Aubel,Aubel,Aubel,Aubel,4288,18.849735,227.4833,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63004,Baelen,Baelen,Baelen,Baelen,4529,85.645176,52.881,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63012,Bullange,Bullange,Büllingen,Büllingen,5533,150.673235,36.7219,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63013,Butgenbach,Butgenbach,Bütgenbach,Bütgenbach,5586,97.039632,57.5641,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63020,Dison,Dison,Dison,Dison,15226,13.971658,1089.7776,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63023,Eupen,Eupen,Eupen,Eupen,20053,95.996507,208.893,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63035,Herve,Herve,Herve,Herve,17784,56.83973,312.8797,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63038,Jalhay,Jalhay,Jalhay,Jalhay,8770,106.9353,82.0122,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63040,La Calamine,La Calamine,Kelmis,Kelmis,11338,18.039305,628.5165,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63045,Lierneux,Lierneux,Lierneux,Lierneux,3611,92.340729,39.1052,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63046,Limbourg,Limbourg,Limburg,Limbourg,5689,24.643661,230.8504,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63048,Lontzen,Lontzen,Lontzen,Lontzen,6092,28.708259,212.2037,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63049,Malmedy,Malmedy,Malmedy,Malmedy,12991,100.366468,129.4357,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63057,Olne,Olne,Olne,Olne,4172,16.037904,260.1337,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63058,Pepinster,Pepinster,Pepinster,Pepinster,9294,24.895854,373.3152,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63061,Raeren,Raeren,Raeren,Raeren,11185,72.812429,153.6139,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,10180,147.148977,69.1816,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63072,Spa,Spa,Spa,Spa,9806,39.845394,246.1012,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63073,Stavelot,Stavelot,Stavelot,Stavelot,7279,85.138284,85.4962,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,63075,Stoumont,Stoumont,Stoumont,Stoumont,3233,108.54019,29.7862,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
