election_year,election_date,public_geography_id,ibz_municipality,ibz_label_french,ibz_label_dutch,ibz_label_german,refnis_match,refnis_code,refnis_parent_code,refnis_label_french,refnis_label_dutch,refnis_label_german,refnis_validity_start,refnis_validity_end,special_bucket,vote_sum_reconciles,bridge_safe_for_first_app_layer,reconciliation_status,method_note
2024,2024-06-09,63046,Limbourg,Limbourg,Limburg,Limburg,true,63046,63000,Limbourg,Limburg,Limbourg,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63048,Lontzen,Lontzen,Lontzen,Lontzen,true,63048,63000,Lontzen,Lontzen,Lontzen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63049,Malmedy,Malmedy,Malmedy,Malmedy,true,63049,63000,Malmedy,Malmedy,Malmedy,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63057,Olne,Olne,Olne,Olne,true,63057,63000,Olne,Olne,Olne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63058,Pepinster,Pepinster,Pepinster,Pepinster,true,63058,63000,Pepinster,Pepinster,Pepinster,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63061,Raeren,Raeren,Raeren,Raeren,true,63061,63000,Raeren,Raeren,Raeren,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63067,Saint-Vith,Saint-Vith,Sankt Vith,Sankt Vith,true,63067,63000,Saint-Vith,Sankt Vith,Sankt Vith,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63072,Spa,Spa,Spa,Spa,true,63072,63000,Spa,Spa,Spa,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63073,Stavelot,Stavelot,Stavelot,Stavelot,true,63073,63000,Stavelot,Stavelot,Stavelot,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63075,Stoumont,Stoumont,Stoumont,Stoumont,true,63075,63000,Stoumont,Stoumont,Stoumont,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63076,Theux,Theux,Theux,Theux,true,63076,63000,Theux,Theux,Theux,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63079,Verviers,Verviers,Verviers,Verviers,true,63079,63000,Verviers,Verviers,Verviers,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63080,Waimes,Waimes,Weismes,Weismes,true,63080,63000,Waimes,Weismes,Weismes,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63084,Welkenraedt,Welkenraedt,Welkenraedt,Welkenraedt,true,63084,63000,Welkenraedt,Welkenraedt,Welkenraedt,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63086,Trois-Ponts,Trois-Ponts,Trois-Ponts,Trois-Ponts,true,63086,63000,Trois-Ponts,Trois-Ponts,Trois-Ponts,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63087,Burg-Reuland,Burg-Reuland,Burg-Reuland,Burg-Reuland,true,63087,63000,Burg-Reuland,Burg-Reuland,Burg-Reuland,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63088,Plombieres,Plombières,Plombières,Plombières,true,63088,63000,Plombières,Plombières,Plombières,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,63089,Thimister-Clermont,Thimister-Clermont,Thimister-Clermont,Thimister-Clermont,true,63089,63000,Thimister-Clermont,Thimister-Clermont,Thimister-Clermont,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64008,Berloz,Berloz,Berloz,Berloz,true,64008,64000,Berloz,Berloz,Berloz,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64015,Braives,Braives,Braives,Braives,true,64015,64000,Braives,Braives,Braives,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64021,Crisnee,Crisnée,Crisnée,Crisnée,true,64021,64000,Crisnée,Crisnée,Crisnée,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64023,Donceel,Donceel,Donceel,Donceel,true,64023,64000,Donceel,Donceel,Donceel,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64025,Fexhe-le-Haut-Clocher,Fexhe-le-Haut-Clocher,Fexhe-le-Haut-Clocher,Fexhe-le-Haut-Clocher,true,64025,64000,Fexhe-le-Haut-Clocher,Fexhe-le-Haut-Clocher,Fexhe-le-Haut-Clocher,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64029,Geer,Geer,Geer,Geer,true,64029,64000,Geer,Geer,Geer,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64034,Hannut,Hannut,Hannuit,Hannut,true,64034,64000,Hannut,Hannuit,Hannut,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64047,Lincent,Lincent,Lijsem,Lincent,true,64047,64000,Lincent,Lijsem,Lincent,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64056,Oreye,Oreye,Oerle,Oreye,true,64056,64000,Oreye,Oerle,Oreye,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64063,Remicourt,Remicourt,Remicourt,Remicourt,true,64063,64000,Remicourt,Remicourt,Remicourt,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64065,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,true,64065,64000,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64074,Waremme,Waremme,Borgworm,Waremme,true,64074,64000,Waremme,Borgworm,Waremme,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64075,Wasseiges,Wasseiges,Wasseiges,Wasseiges,true,64075,64000,Wasseiges,Wasseiges,Wasseiges,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,64076,Faimes,Faimes,Faimes,Faimes,true,64076,64000,Faimes,Faimes,Faimes,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,70998,Hasselt (E5),Hasselt (E5),Hasselt (E5),Hasselt (E5),false,,,,,,,,true,true,false,blocked_special_bucket,IBZ E5 special bucket; not expected to appear as a REFNIS municipality.
2024,2024-06-09,71002,As,As,As,As,true,71002,71000,As,As,As,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71004,Beringen,Beringen,Beringen,Beringen,true,71004,71000,Beringen,Beringen,Beringen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71011,Diepenbeek,Diepenbeek,Diepenbeek,Diepenbeek,true,71011,71000,Diepenbeek,Diepenbeek,Diepenbeek,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71016,Genk,Genk,Genk,Genk,true,71016,71000,Genk,Genk,Genk,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71017,Gingelom,Gingelom,Gingelom,Gingelom,true,71017,71000,Gingelom,Gingelom,Gingelom,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71020,Halen,Halen,Halen,Halen,true,71020,71000,Halen,Halen,Halen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71022,Hasselt,Hasselt,Hasselt,Hasselt,true,71022,71000,Hasselt,Hasselt,Hasselt,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71024,Herk-de-Stad,Herck-la-Ville,Herk-de-Stad,Herk-de-Stad,true,71024,71000,Herck-la-Ville,Herk-de-Stad,Herk-de-Stad,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71034,Leopoldsburg,Bourg-Léopold,Leopoldsburg,Leopoldsburg,true,71034,71000,Bourg-Léopold,Leopoldsburg,Leopoldsburg,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71037,Lummen,Lummen,Lummen,Lummen,true,71037,71000,Lummen,Lummen,Lummen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71045,Nieuwerkerken,Nieuwerkerken,Nieuwerkerken,Nieuwerkerken,true,71045,71000,Nieuwerkerken (Hasselt),Nieuwerkerken (Hasselt),Nieuwerkerken (Hasselt),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71053,Sint-Truiden,Saint-Trond,Sint-Truiden,Sint-Truiden,true,71053,71000,Saint-Trond,Sint-Truiden,Sint-Truiden,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71057,Tessenderlo,Tessenderlo,Tessenderlo,Tessenderlo,true,71057,71000,Tessenderlo,Tessenderlo,Tessenderlo,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71066,Zonhoven,Zonhoven,Zonhoven,Zonhoven,true,71066,71000,Zonhoven,Zonhoven,Zonhoven,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71067,Zutendaal,Zutendaal,Zutendaal,Zutendaal,true,71067,71000,Zutendaal,Zutendaal,Zutendaal,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71069,Ham,Ham,Ham,Ham,true,71069,71000,Ham,Ham,Ham,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,71070,Heusden-Zolder,Heusden-Zolder,Heusden-Zolder,Heusden-Zolder,true,71070,71000,Heusden-Zolder,Heusden-Zolder,Heusden-Zolder,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72003,Bocholt,Bocholt,Bocholt,Bocholt,true,72003,72000,Bocholt,Bocholt,Bocholt,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72004,Bree,Bree,Bree,Bree,true,72004,72000,Bree,Bree,Bree,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72018,Kinrooi,Kinrooi,Kinrooi,Kinrooi,true,72018,72000,Kinrooi,Kinrooi,Kinrooi,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72020,Lommel,Lommel,Lommel,Lommel,true,72020,72000,Lommel,Lommel,Lommel,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72021,Maaseik,Maaseik,Maaseik,Maaseik,true,72021,72000,Maaseik,Maaseik,Maaseik,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72030,Peer,Peer,Peer,Peer,true,72030,72000,Peer,Peer,Peer,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72037,Hamont-Achel,Hamont-Achel,Hamont-Achel,Hamont-Achel,true,72037,72000,Hamont-Achel,Hamont-Achel,Hamont-Achel,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72038,Hechtel-Eksel,Hechtel-Eksel,Hechtel-Eksel,Hechtel-Eksel,true,72038,72000,Hechtel-Eksel,Hechtel-Eksel,Hechtel-Eksel,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72039,Houthalen-Helchteren,Houthalen-Helchteren,Houthalen-Helchteren,Houthalen-Helchteren,true,72039,72000,Houthalen-Helchteren,Houthalen-Helchteren,Houthalen-Helchteren,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72041,Dilsen-Stokkem,Dilsen-Stokkem,Dilsen-Stokkem,Dilsen-Stokkem,true,72041,72000,Dilsen-Stokkem,Dilsen-Stokkem,Dilsen-Stokkem,01/01/1988,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72042,Oudsbergen,Oudsbergen,Oudsbergen,Oudsbergen,true,72042,72000,Oudsbergen,Oudsbergen,Oudsbergen,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,72043,Pelt,Pelt,Pelt,Pelt,true,72043,72000,Pelt,Pelt,Pelt,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73001,Alken,Alken,Alken,Alken,true,73001,73000,Alken,Alken,Alken,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73006,Bilzen,Bilzen,Bilzen,Bilzen,true,73006,73000,Bilzen,Bilzen,Bilzen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73009,Borgloon,Looz,Borgloon,Borgloon,true,73009,73000,Looz,Borgloon,Borgloon,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73022,Heers,Heers,Heers,Heers,true,73022,73000,Heers,Heers,Heers,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73028,Herstappe,Herstappe,Herstappe,Herstappe,true,73028,73000,Herstappe,Herstappe,Herstappe,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73032,Hoeselt,Hoeselt,Hoeselt,Hoeselt,true,73032,73000,Hoeselt,Hoeselt,Hoeselt,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73040,Kortessem,Kortessem,Kortessem,Kortessem,true,73040,73000,Kortessem,Kortessem,Kortessem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73042,Lanaken,Lanaken,Lanaken,Lanaken,true,73042,73000,Lanaken,Lanaken,Lanaken,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73066,Riemst,Riemst,Riemst,Riemst,true,73066,73000,Riemst,Riemst,Riemst,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73083,Tongeren,Tongres,Tongeren,Tongern,true,73083,73000,Tongres,Tongeren,Tongeren,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73098,Wellen,Wellen,Wellen,Wellen,true,73098,73000,Wellen,Wellen,Wellen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73107,Maasmechelen,Maasmechelen,Maasmechelen,Maasmechelen,true,73107,73000,Maasmechelen,Maasmechelen,Maasmechelen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,73109,Fourons,Fourons,Voeren,Fourons,true,73109,73000,Fourons,Voeren,Voeren,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,80998,Arlon (E5),Arlon (E5),Arlon (E5),Arlon (E5),false,,,,,,,,true,true,false,blocked_special_bucket,IBZ E5 special bucket; not expected to appear as a REFNIS municipality.
2024,2024-06-09,81001,Arlon,Arlon,Aarlen,Arlon,true,81001,81000,Arlon,Aarlen,Arlon,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,81003,Attert,Attert,Attert,Attert,true,81003,81000,Attert,Attert,Attert,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,81004,Aubange,Aubange,Aubange,Aubange,true,81004,81000,Aubange,Aubange,Aubange,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,81013,Martelange,Martelange,Martelange,Martelange,true,81013,81000,Martelange,Martelange,Martelange,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,81015,Messancy,Messancy,Messancy,Messancy,true,81015,81000,Messancy,Messancy,Messancy,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,82003,Bastogne,Bastogne,Bastenaken,Bastogne,true,82003,82000,Bastogne,Bastenaken,Bastnach,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,82005,Bertogne,Bertogne,Bertogne,Bertogne,true,82005,82000,Bertogne,Bertogne,Bertogne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,82009,Fauvillers,Fauvillers,Fauvillers,Fauvillers,true,82009,82000,Fauvillers,Fauvillers,Fauvillers,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,82014,Houffalize,Houffalize,Houffalize,Houffalize,true,82014,82000,Houffalize,Houffalize,Houffalize,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,82032,Vielsalm,Vielsalm,Vielsalm,Vielsalm,true,82032,82000,Vielsalm,Vielsalm,Vielsalm,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,82036,Vaux-sur-Sure,Vaux-sur-Sûre,Vaux-sur-Sûre,Vaux-sur-Sûre,true,82036,82000,Vaux-sur-Sûre,Vaux-sur-Sûre,Vaux-sur-Sûre,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,82037,Gouvy,Gouvy,Gouvy,Gouvy,true,82037,82000,Gouvy,Gouvy,Gouvy,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,82038,Sainte-Ode,Sainte-Ode,Sainte-Ode,Sainte-Ode,true,82038,82000,Sainte-Ode,Sainte-Ode,Sainte-Ode,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,83012,Durbuy,Durbuy,Durbuy,Durbuy,true,83012,83000,Durbuy,Durbuy,Durbuy,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,83013,Erezee,Erezée,Erezée,Erezée,true,83013,83000,Erezée,Erezée,Erezée,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,83028,Hotton,Hotton,Hotton,Hotton,true,83028,83000,Hotton,Hotton,Hotton,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,83031,La Roche-en-Ardenne,La Roche-en-Ardenne,La Roche-en-Ardenne,La Roche-en-Ardenne,true,83031,83000,La Roche-en-Ardenne,La Roche-en-Ardenne,La Roche-en-Ardenne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,83034,Marche-en-Famenne,Marche-en-Famenne,Marche-en-Famenne,Marche-en-Famenne,true,83034,83000,Marche-en-Famenne,Marche-en-Famenne,Marche-en-Famenne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,83040,Nassogne,Nassogne,Nassogne,Nassogne,true,83040,83000,Nassogne,Nassogne,Nassogne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,83044,Rendeux,Rendeux,Rendeux,Rendeux,true,83044,83000,Rendeux,Rendeux,Rendeux,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,83049,Tenneville,Tenneville,Tenneville,Tenneville,true,83049,83000,Tenneville,Tenneville,Tenneville,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,83055,Manhay,Manhay,Manhay,Manhay,true,83055,83000,Manhay,Manhay,Manhay,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84009,Bertrix,Bertrix,Bertrix,Bertrix,true,84009,84000,Bertrix,Bertrix,Bertrix,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84010,Bouillon,Bouillon,Bouillon,Bouillon,true,84010,84000,Bouillon,Bouillon,Bouillon,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84016,Daverdisse,Daverdisse,Daverdisse,Daverdisse,true,84016,84000,Daverdisse,Daverdisse,Daverdisse,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84029,Herbeumont,Herbeumont,Herbeumont,Herbeumont,true,84029,84000,Herbeumont,Herbeumont,Herbeumont,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84033,Leglise,Léglise,Léglise,Léglise,true,84033,84000,Léglise,Léglise,Léglise,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84035,Libin,Libin,Libin,Libin,true,84035,84000,Libin,Libin,Libin,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84043,Neufchateau,Neufchâteau,Neufchâteau,Neufchâteau,true,84043,84000,Neufchâteau (Neufchâteau),Neufchâteau (Neufchâteau),Neufchâteau (Neufchâteau),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84050,Paliseul,Paliseul,Paliseul,Paliseul,true,84050,84000,Paliseul,Paliseul,Paliseul,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84059,Saint-Hubert,Saint-Hubert,Saint-Hubert,Saint-Hubert,true,84059,84000,Saint-Hubert,Saint-Hubert,Saint-Hubert,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84068,Tellin,Tellin,Tellin,Tellin,true,84068,84000,Tellin,Tellin,Tellin,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84075,Wellin,Wellin,Wellin,Wellin,true,84075,84000,Wellin,Wellin,Wellin,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,84077,Libramont-Chevigny,Libramont-Chevigny,Libramont-Chevigny,Libramont-Chevigny,true,84077,84000,Libramont-Chevigny,Libramont-Chevigny,Libramont-Chevigny,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
