election_year,public_geography_id,municipality,label_french,label_dutch,label_german,ibz_row_type,is_probable_statbel_municipality,vote_sum_reconciles,bridge_safe_for_first_app_layer,geography_status,method_note
2024,23081,Steenokkerzeel,Steenokkerzeel,Steenokkerzeel,Steenokkerzeel,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23086,Ternat,Ternat,Ternat,Ternat,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23088,Vilvoorde,Vilvorde,Vilvoorde,Vilvoorde,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23094,Zaventem,Zaventem,Zaventem,Zaventem,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23096,Zemst,Zemst,Zemst,Zemst,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23097,Roosdaal,Roosdaal,Roosdaal,Roosdaal,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23104,Lennik,Lennik,Lennik,Lennik,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23105,Affligem,Affligem,Affligem,Affligem,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24001,Aarschot,Aarschot,Aarschot,Aarschot,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24007,Begijnendijk,Begijnendijk,Begijnendijk,Begijnendijk,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24008,Bekkevoort,Bekkevoort,Bekkevoort,Bekkevoort,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24009,Bertem,Bertem,Bertem,Bertem,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24011,Bierbeek,Bierbeek,Bierbeek,Bierbeek,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24014,Boortmeerbeek,Boortmeerbeek,Boortmeerbeek,Boortmeerbeek,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24016,Boutersem,Boutersem,Boutersem,Boutersem,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24020,Diest,Diest,Diest,Diest,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24028,Geetbets,Geetbets,Geetbets,Geetbets,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24033,Haacht,Haacht,Haacht,Haacht,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24038,Herent,Herent,Herent,Herent,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24041,Hoegaarden,Hoegaarden,Hoegaarden,Hoegaarden,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24043,Holsbeek,Holsbeek,Holsbeek,Holsbeek,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24045,Huldenberg,Huldenberg,Huldenberg,Huldenberg,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24059,Landen,Landen,Landen,Landen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24062,Leuven,Louvain,Leuven,Löwen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24104,Tervuren,Tervuren,Tervuren,Tervuren,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24107,Tienen,Tirlemont,Tienen,Tienen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24109,Tremelo,Tremelo,Tremelo,Tremelo,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24133,Linter,Linter,Linter,Linter,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24134,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24135,Tielt-Winge,Tielt-Winge,Tielt-Winge,Tielt-Winge,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,24137,Glabbeek,Glabbeek,Glabbeek,Glabbeek,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
