election_year,election_date,public_geography_id,municipality,label_french,label_dutch,label_german,party,party_id,list_number,language_group,votes,valid_votes,blank_votes,share,vote_sum_reconciles,special_bucket,bridge_safe,source_scope
2024,2024-06-09,24045,Huldenberg,Huldenberg,Huldenberg,Huldenberg,l'Unie,305976,21,Dutch,24,6491,262,0.3697,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,VLAAMS BELANG,305802,1,Dutch,1645,9246,254,17.7915,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,open vld,305803,3,Dutch,1280,9246,254,13.8438,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,PVDA,303048,8,Dutch,352,9246,254,3.8071,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,Vooruit,305967,9,Dutch,1026,9246,254,11.0967,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,N-VA,303352,10,Dutch,3287,9246,254,35.5505,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,GROEN,303164,15,Dutch,475,9246,254,5.1374,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,CD&V,303356,16,Dutch,924,9246,254,9.9935,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,Voor U,305968,17,Dutch,161,9246,254,1.7413,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,BELG.UNIE-BUB,303439,19,Dutch,21,9246,254,0.2271,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,Partij BLANCO,305969,20,Dutch,68,9246,254,0.7355,true,false,true,ibz_municipality_level
2024,2024-06-09,24048,Keerbergen,Keerbergen,Keerbergen,Keerbergen,l'Unie,305976,21,Dutch,7,9246,254,0.0757,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,VLAAMS BELANG,305802,1,Dutch,1518,5718,287,26.5477,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,open vld,305803,3,Dutch,529,5718,287,9.2515,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,PVDA,303048,8,Dutch,254,5718,287,4.4421,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,Vooruit,305967,9,Dutch,729,5718,287,12.7492,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,N-VA,303352,10,Dutch,1471,5718,287,25.7258,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,GROEN,303164,15,Dutch,199,5718,287,3.4802,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,CD&V,303356,16,Dutch,819,5718,287,14.3232,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,Voor U,305968,17,Dutch,105,5718,287,1.8363,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,BELG.UNIE-BUB,303439,19,Dutch,19,5718,287,0.3323,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,Partij BLANCO,305969,20,Dutch,68,5718,287,1.1892,true,false,true,ibz_municipality_level
2024,2024-06-09,24054,Kortenaken,Kortenaken,Kortenaken,Kortenaken,l'Unie,305976,21,Dutch,7,5718,287,0.1224,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,VLAAMS BELANG,305802,1,Dutch,2145,12917,498,16.606,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,open vld,305803,3,Dutch,1612,12917,498,12.4797,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,PVDA,303048,8,Dutch,767,12917,498,5.9379,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,Vooruit,305967,9,Dutch,1593,12917,498,12.3326,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,N-VA,303352,10,Dutch,3682,12917,498,28.5051,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,GROEN,303164,15,Dutch,925,12917,498,7.1611,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,CD&V,303356,16,Dutch,1761,12917,498,13.6332,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,Voor U,305968,17,Dutch,170,12917,498,1.3161,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,BELG.UNIE-BUB,303439,19,Dutch,90,12917,498,0.6968,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,Partij BLANCO,305969,20,Dutch,110,12917,498,0.8516,true,false,true,ibz_municipality_level
2024,2024-06-09,24055,Kortenberg,Kortenberg,Kortenberg,Kortenberg,l'Unie,305976,21,Dutch,62,12917,498,0.48,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,VLAAMS BELANG,305802,1,Dutch,2201,10719,688,20.5336,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,open vld,305803,3,Dutch,923,10719,688,8.6109,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,PVDA,303048,8,Dutch,762,10719,688,7.1089,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,Vooruit,305967,9,Dutch,1779,10719,688,16.5967,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,N-VA,303352,10,Dutch,2351,10719,688,21.933,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,GROEN,303164,15,Dutch,616,10719,688,5.7468,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,CD&V,303356,16,Dutch,1748,10719,688,16.3075,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,Voor U,305968,17,Dutch,169,10719,688,1.5766,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,BELG.UNIE-BUB,303439,19,Dutch,41,10719,688,0.3825,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,Partij BLANCO,305969,20,Dutch,102,10719,688,0.9516,true,false,true,ibz_municipality_level
2024,2024-06-09,24059,Landen,Landen,Landen,Landen,l'Unie,305976,21,Dutch,27,10719,688,0.2519,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,VLAAMS BELANG,305802,1,Dutch,4937,59632,1562,8.2791,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,open vld,305803,3,Dutch,4898,59632,1562,8.2137,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,PVDA,303048,8,Dutch,5130,59632,1562,8.6028,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,Vooruit,305967,9,Dutch,13121,59632,1562,22.0033,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,N-VA,303352,10,Dutch,12614,59632,1562,21.1531,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,GROEN,303164,15,Dutch,10220,59632,1562,17.1384,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,CD&V,303356,16,Dutch,7434,59632,1562,12.4665,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,Voor U,305968,17,Dutch,658,59632,1562,1.1034,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,BELG.UNIE-BUB,303439,19,Dutch,120,59632,1562,0.2012,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,Partij BLANCO,305969,20,Dutch,432,59632,1562,0.7244,true,false,true,ibz_municipality_level
2024,2024-06-09,24062,Leuven,Louvain,Leuven,Löwen,l'Unie,305976,21,Dutch,68,59632,1562,0.114,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,VLAAMS BELANG,305802,1,Dutch,1315,10629,241,12.3718,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,open vld,305803,3,Dutch,910,10629,241,8.5615,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,PVDA,303048,8,Dutch,461,10629,241,4.3372,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,Vooruit,305967,9,Dutch,1467,10629,241,13.8019,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,N-VA,303352,10,Dutch,3745,10629,241,35.2338,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,GROEN,303164,15,Dutch,1039,10629,241,9.7751,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,CD&V,303356,16,Dutch,1457,10629,241,13.7078,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,Voor U,305968,17,Dutch,155,10629,241,1.4583,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,BELG.UNIE-BUB,303439,19,Dutch,14,10629,241,0.1317,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,Partij BLANCO,305969,20,Dutch,58,10629,241,0.5457,true,false,true,ibz_municipality_level
2024,2024-06-09,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,l'Unie,305976,21,Dutch,8,10629,241,0.0753,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,VLAAMS BELANG,305802,1,Dutch,793,7837,194,10.1187,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,open vld,305803,3,Dutch,805,7837,194,10.2718,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,PVDA,303048,8,Dutch,336,7837,194,4.2874,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Vooruit,305967,9,Dutch,1189,7837,194,15.1716,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,N-VA,303352,10,Dutch,2331,7837,194,29.7435,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,GROEN,303164,15,Dutch,1011,7837,194,12.9003,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,CD&V,303356,16,Dutch,1176,7837,194,15.0057,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Voor U,305968,17,Dutch,89,7837,194,1.1356,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,BELG.UNIE-BUB,303439,19,Dutch,18,7837,194,0.2297,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Partij BLANCO,305969,20,Dutch,77,7837,194,0.9825,true,false,true,ibz_municipality_level
2024,2024-06-09,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,l'Unie,305976,21,Dutch,12,7837,194,0.1531,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,VLAAMS BELANG,305802,1,Dutch,1863,12355,381,15.0789,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,open vld,305803,3,Dutch,967,12355,381,7.8268,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,PVDA,303048,8,Dutch,644,12355,381,5.2125,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,Vooruit,305967,9,Dutch,2104,12355,381,17.0295,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,N-VA,303352,10,Dutch,3511,12355,381,28.4176,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,GROEN,303164,15,Dutch,1153,12355,381,9.3323,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,CD&V,303356,16,Dutch,1756,12355,381,14.2129,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,Voor U,305968,17,Dutch,224,12355,381,1.813,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,BELG.UNIE-BUB,303439,19,Dutch,16,12355,381,0.1295,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,Partij BLANCO,305969,20,Dutch,105,12355,381,0.8499,true,false,true,ibz_municipality_level
2024,2024-06-09,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,l'Unie,305976,21,Dutch,12,12355,381,0.0971,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,VLAAMS BELANG,305802,1,Dutch,1009,12134,450,8.3155,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,open vld,305803,3,Dutch,2535,12134,450,20.8917,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,PVDA,303048,8,Dutch,639,12134,450,5.2662,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,Vooruit,305967,9,Dutch,1417,12134,450,11.6779,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,N-VA,303352,10,Dutch,2958,12134,450,24.3778,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,GROEN,303164,15,Dutch,1300,12134,450,10.7137,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,CD&V,303356,16,Dutch,1647,12134,450,13.5734,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,Voor U,305968,17,Dutch,184,12134,450,1.5164,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,BELG.UNIE-BUB,303439,19,Dutch,135,12134,450,1.1126,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,Partij BLANCO,305969,20,Dutch,97,12134,450,0.7994,true,false,true,ibz_municipality_level
2024,2024-06-09,24104,Tervuren,Tervuren,Tervuren,Tervuren,l'Unie,305976,21,Dutch,213,12134,450,1.7554,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,VLAAMS BELANG,305802,1,Dutch,4824,22902,1372,21.0637,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,open vld,305803,3,Dutch,1653,22902,1372,7.2177,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,PVDA,303048,8,Dutch,2032,22902,1372,8.8726,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,Vooruit,305967,9,Dutch,3965,22902,1372,17.3129,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,N-VA,303352,10,Dutch,5320,22902,1372,23.2294,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,GROEN,303164,15,Dutch,1529,22902,1372,6.6763,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,CD&V,303356,16,Dutch,2969,22902,1372,12.9639,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,Voor U,305968,17,Dutch,272,22902,1372,1.1877,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,BELG.UNIE-BUB,303439,19,Dutch,73,22902,1372,0.3187,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,Partij BLANCO,305969,20,Dutch,218,22902,1372,0.9519,true,false,true,ibz_municipality_level
2024,2024-06-09,24107,Tienen,Tirlemont,Tienen,Tienen,l'Unie,305976,21,Dutch,47,22902,1372,0.2052,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,VLAAMS BELANG,305802,1,Dutch,2874,10759,433,26.7125,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,open vld,305803,3,Dutch,825,10759,433,7.668,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,PVDA,303048,8,Dutch,485,10759,433,4.5079,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,Vooruit,305967,9,Dutch,1422,10759,433,13.2168,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,N-VA,303352,10,Dutch,3011,10759,433,27.9859,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,GROEN,303164,15,Dutch,583,10759,433,5.4187,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,CD&V,303356,16,Dutch,1295,10759,433,12.0364,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,Voor U,305968,17,Dutch,162,10759,433,1.5057,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,BELG.UNIE-BUB,303439,19,Dutch,13,10759,433,0.1208,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,Partij BLANCO,305969,20,Dutch,78,10759,433,0.725,true,false,true,ibz_municipality_level
2024,2024-06-09,24109,Tremelo,Tremelo,Tremelo,Tremelo,l'Unie,305976,21,Dutch,11,10759,433,0.1022,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,VLAAMS BELANG,305802,1,Dutch,1719,6122,288,28.0791,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,open vld,305803,3,Dutch,443,6122,288,7.2362,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,PVDA,303048,8,Dutch,288,6122,288,4.7043,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,Vooruit,305967,9,Dutch,731,6122,288,11.9405,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,N-VA,303352,10,Dutch,1374,6122,288,22.4436,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,GROEN,303164,15,Dutch,218,6122,288,3.5609,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,CD&V,303356,16,Dutch,1236,6122,288,20.1895,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,Voor U,305968,17,Dutch,64,6122,288,1.0454,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,BELG.UNIE-BUB,303439,19,Dutch,11,6122,288,0.1797,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,Partij BLANCO,305969,20,Dutch,37,6122,288,0.6044,true,false,true,ibz_municipality_level
2024,2024-06-09,24130,Zoutleeuw,Léau,Zoutleeuw,Zoutleeuw,l'Unie,305976,21,Dutch,1,6122,288,0.0163,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,VLAAMS BELANG,305802,1,Dutch,1269,5224,232,24.2917,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,open vld,305803,3,Dutch,380,5224,232,7.2741,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,PVDA,303048,8,Dutch,289,5224,232,5.5322,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,Vooruit,305967,9,Dutch,816,5224,232,15.6202,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,N-VA,303352,10,Dutch,1222,5224,232,23.392,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,GROEN,303164,15,Dutch,194,5224,232,3.7136,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,CD&V,303356,16,Dutch,940,5224,232,17.9939,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,Voor U,305968,17,Dutch,66,5224,232,1.2634,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,BELG.UNIE-BUB,303439,19,Dutch,5,5224,232,0.0957,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,Partij BLANCO,305969,20,Dutch,37,5224,232,0.7083,true,false,true,ibz_municipality_level
2024,2024-06-09,24133,Linter,Linter,Linter,Linter,l'Unie,305976,21,Dutch,6,5224,232,0.1149,true,false,true,ibz_municipality_level
2024,2024-06-09,24134,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,VLAAMS BELANG,305802,1,Dutch,4669,16775,871,27.8331,true,false,true,ibz_municipality_level
2024,2024-06-09,24134,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,open vld,305803,3,Dutch,1723,16775,871,10.2712,true,false,true,ibz_municipality_level
