election_year,election_date,bridge_geography_year,public_geography_id,municipality,source_municipality_count,source_geography_ids,merge_group,bridge_status,party,party_ids,votes,valid_votes,blank_votes,share,source_scope,method_note
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,DierAnimal,305916,132,57314,2105,0.2303,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,GROEN,303164,4187,57314,2105,7.3054,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,GV-GEZOND VERSTAND,305985,110,57314,2105,0.1919,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,N-VA,303352,16756,57314,2105,29.2354,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,PVDA,303048,3958,57314,2105,6.9058,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,Partij BLANCO,305969,447,57314,2105,0.7799,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,VLAAMS BELANG,305802,15273,57314,2105,26.6479,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,Volt Europa,305966,28,57314,2105,0.0489,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,Voor U,305968,335,57314,2105,0.5845,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,Vooruit,305967,6756,57314,2105,11.7877,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,open vld,305803,3117,57314,2105,5.4385,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,59,19336,1604,0.3051,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,443,19336,1604,2.2911,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,461,19336,1604,2.3842,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,171,19336,1604,0.8844,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,488,19336,1604,2.5238,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,1206,19336,1604,6.2371,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,3547,19336,1604,18.344,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,LUTTE OUVRIERE,305977,83,19336,1604,0.4293,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,MR,303367,5310,19336,1604,27.4617,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,294,19336,1604,1.5205,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,PS,293015,5244,19336,1604,27.1204,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51004,Ath,1,51004,identity_2024_to_2025,identity_2024_to_2025,PTB,303013,2030,19336,1604,10.4986,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,39,8362,917,0.4664,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,148,8362,917,1.7699,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,247,8362,917,2.9538,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,63,8362,917,0.7534,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,166,8362,917,1.9852,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,369,8362,917,4.4128,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,1254,8362,917,14.9964,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,LUTTE OUVRIERE,305977,63,8362,917,0.7534,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,MR,303367,2570,8362,917,30.7343,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,158,8362,917,1.8895,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,PS,293015,2155,8362,917,25.7713,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51008,Beloeil,1,51008,identity_2024_to_2025,identity_2024_to_2025,PTB,303013,1130,8362,917,13.5135,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51009,Bernissart,1,51009,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,15,6719,703,0.2232,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51009,Bernissart,1,51009,identity_2024_to_2025,identity_2024_to_2025,BLANCO,305983,137,6719,703,2.039,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51009,Bernissart,1,51009,identity_2024_to_2025,identity_2024_to_2025,CHEZ NOUS,305981,221,6719,703,3.2892,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51009,Bernissart,1,51009,identity_2024_to_2025,identity_2024_to_2025,COLLECTIF CITOYEN,305920,48,6719,703,0.7144,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51009,Bernissart,1,51009,identity_2024_to_2025,identity_2024_to_2025,DéFI,305911,113,6719,703,1.6818,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51009,Bernissart,1,51009,identity_2024_to_2025,identity_2024_to_2025,ECOLO,293013,318,6719,703,4.7328,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51009,Bernissart,1,51009,identity_2024_to_2025,identity_2024_to_2025,LES ENGAGÉS,305972,875,6719,703,13.0228,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,51009,Bernissart,1,51009,identity_2024_to_2025,identity_2024_to_2025,LUTTE OUVRIERE,305977,50,6719,703,0.7442,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
